route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
SWA-CAN-4269,S111149_32,5737695,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_32,5737696,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_32,5737697,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_15,5737706,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_13,5737707,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_14,5737708,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_14,5737709,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_14,5737710,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_14,5737711,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_14,5737712,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_14,5737713,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_14,5737714,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_14,5737715,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_14,5737716,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_14,5737717,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_14,5737718,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_14,5737719,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_21,5737720,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_21,5737721,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_21,5737722,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_21,5737723,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_21,5737724,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_21,5737725,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_21,5737726,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_21,5737727,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_21,5737728,1,Nicholson Road Stn,111149
SWA-CAN-4269,S111149_21,5737729,1,Nicholson Road Stn,111149
SWA-CAN-4270,S111150_32,5744369,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744370,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744371,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744372,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744373,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744374,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744375,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744376,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744377,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744378,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744379,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744380,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744381,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744382,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744383,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744384,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744385,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744386,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744387,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744388,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744389,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744390,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744391,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744392,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744393,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744394,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744395,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744396,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744397,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744398,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744399,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744400,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744401,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744402,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744403,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_32,5744404,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744405,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744406,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744407,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744408,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744409,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744410,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744411,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744412,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744413,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744414,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744415,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744416,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744417,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744418,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744419,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744420,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_14,5744421,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_21,5744653,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_21,5744654,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_21,5744655,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_21,5744656,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_21,5744657,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_21,5744658,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_21,5744659,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_21,5744660,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_21,5744661,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_21,5744662,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_21,5744663,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_21,5744664,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_21,5744665,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_21,5744666,0,Bull Creek Stn,111150
SWA-CAN-4270,S111150_21,5744667,0,Bull Creek Stn,111150
SWA-CAN-4270,S111151_32,5744295,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744296,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744297,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744298,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744299,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744300,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744301,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744302,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744303,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744304,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744305,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744306,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744307,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744308,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744309,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744310,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744311,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744313,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744314,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744315,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744316,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744317,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744318,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744319,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744320,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744321,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744322,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744323,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744324,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744325,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744326,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744327,1,Cannington Stn,111151
SWA-CAN-4270,S111151_32,5744328,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744329,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744330,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744331,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744332,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744333,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744334,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744335,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744336,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744337,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744338,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744339,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744340,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744341,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744342,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744343,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744344,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744345,1,Cannington Stn,111151
SWA-CAN-4270,S111151_14,5744346,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744347,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744348,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744349,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744350,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744351,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744352,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744353,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744354,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744355,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744356,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744357,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744358,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744359,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744360,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744361,1,Cannington Stn,111151
SWA-CAN-4270,S111151_21,5744362,1,Cannington Stn,111151
SWA-CAN-4270,S111151_13,5782948,1,Cannington Stn,111151
SWA-CAN-4271,S111152_32,5783744,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783745,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783746,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783747,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783748,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783749,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783750,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783751,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783752,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783753,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783754,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783755,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783756,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783757,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783758,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783759,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783760,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783761,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783762,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783763,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783764,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783765,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783766,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783767,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783768,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783769,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_32,5783770,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_14,5783771,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_14,5783772,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_14,5783773,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_14,5783774,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_14,5783775,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_14,5783776,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_14,5783777,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_14,5783778,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_14,5783779,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_14,5783780,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_14,5783781,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_14,5783782,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_14,5783783,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_21,5783784,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_21,5783785,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_21,5783786,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_21,5783787,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_21,5783788,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_21,5783789,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_21,5783790,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_21,5783791,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_21,5783792,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_21,5783793,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_21,5783794,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_21,5783795,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_13,5783796,0,Bull Creek Stn,111152
SWA-CAN-4271,S111152_13,5783797,0,Bull Creek Stn,111152
SWA-CAN-4271,S111153_32,5782961,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782962,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782963,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782964,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782965,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782966,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782967,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782968,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782969,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782970,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782971,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782972,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782973,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782974,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782975,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782976,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782977,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782978,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782979,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782980,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782981,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782982,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782983,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782984,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5782985,1,Cannington Stn,111153
SWA-CAN-4271,S111153_15,5782986,1,Cannington Stn,111153
SWA-CAN-4271,S111153_13,5783709,1,Cannington Stn,111153
SWA-CAN-4271,S111153_13,5783710,1,Cannington Stn,111153
SWA-CAN-4271,S111153_14,5783711,1,Cannington Stn,111153
SWA-CAN-4271,S111153_14,5783712,1,Cannington Stn,111153
SWA-CAN-4271,S111153_14,5783713,1,Cannington Stn,111153
SWA-CAN-4271,S111153_14,5783714,1,Cannington Stn,111153
SWA-CAN-4271,S111153_14,5783715,1,Cannington Stn,111153
SWA-CAN-4271,S111153_14,5783716,1,Cannington Stn,111153
SWA-CAN-4271,S111153_14,5783717,1,Cannington Stn,111153
SWA-CAN-4271,S111153_14,5783718,1,Cannington Stn,111153
SWA-CAN-4271,S111153_14,5783719,1,Cannington Stn,111153
SWA-CAN-4271,S111153_14,5783720,1,Cannington Stn,111153
SWA-CAN-4271,S111153_14,5783721,1,Cannington Stn,111153
SWA-CAN-4271,S111153_14,5783722,1,Cannington Stn,111153
SWA-CAN-4271,S111153_14,5783723,1,Cannington Stn,111153
SWA-CAN-4271,S111153_21,5783724,1,Cannington Stn,111153
SWA-CAN-4271,S111153_21,5783725,1,Cannington Stn,111153
SWA-CAN-4271,S111153_21,5783726,1,Cannington Stn,111153
SWA-CAN-4271,S111153_21,5783727,1,Cannington Stn,111153
SWA-CAN-4271,S111153_21,5783728,1,Cannington Stn,111153
SWA-CAN-4271,S111153_21,5783729,1,Cannington Stn,111153
SWA-CAN-4271,S111153_21,5783730,1,Cannington Stn,111153
SWA-CAN-4271,S111153_21,5783731,1,Cannington Stn,111153
SWA-CAN-4271,S111153_21,5783732,1,Cannington Stn,111153
SWA-CAN-4271,S111153_21,5783733,1,Cannington Stn,111153
SWA-CAN-4271,S111153_21,5783734,1,Cannington Stn,111153
SWA-CAN-4271,S111153_32,5783740,1,Cannington Stn,111153
SWA-CAN-4272,S111154_32,5798324,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798325,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798326,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798327,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798328,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798329,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798330,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798331,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798332,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798333,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798334,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798335,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798336,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798337,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798338,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798339,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798340,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798341,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798342,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798343,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798344,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798345,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798346,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798347,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798348,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798349,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798350,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798351,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798352,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798353,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798354,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798355,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798356,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798357,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798358,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798359,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798360,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798361,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798362,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798363,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798364,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798365,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798366,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798367,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798368,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798369,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798370,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798371,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798372,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798373,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798374,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798375,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798376,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798377,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798378,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798379,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798380,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798381,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798382,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798383,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798384,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798385,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798386,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798387,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_32,5798388,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798461,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798462,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798463,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798464,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798465,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798466,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798467,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798468,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798469,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798470,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798471,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798472,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798473,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798474,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798475,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798476,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798477,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798478,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798479,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798480,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798481,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798482,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798483,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798484,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798485,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798486,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798487,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798488,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798489,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798490,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798491,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798492,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798493,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798494,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798495,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798496,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798497,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798498,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798499,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798500,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798501,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798502,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798503,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798504,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798505,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798506,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798507,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798508,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798509,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798510,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798511,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798512,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798513,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798514,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798515,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798516,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798517,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798518,0,Bull Creek Stn,111154
SWA-CAN-4272,S111154_14,5798519,0,Bull Creek Stn,111154
